daren,your,you,more,hanks,to,thank,ect,ii,hou,subject,and,http,gas,attached,ali,hpl,enron,forwarded,farmer,of,aren,a,forward,soft,meter,thanks,Prediction
0,1,3,0,0,5,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,37,0,0,5,0,0
0,1,1,0,0,5,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,17,0,0,0,0,1
0,3,5,0,0,19,1,1,0,2,0,7,0,0,0,0,4,0,0,0,7,0,106,0,0,2,0,0
1,0,1,0,3,3,1,21,0,10,2,1,0,0,1,0,0,0,2,0,1,1,54,2,0,0,1,0
0,2,2,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,42,1,0,2,0,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1
1,3,5,0,3,15,4,24,0,12,4,9,0,2,1,0,1,14,3,1,2,2,176,5,0,18,3,0
0,2,4,0,0,7,2,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,29,0,0,1,0,0
0,9,16,0,0,9,2,2,0,0,1,9,1,0,0,0,0,0,0,0,3,0,82,0,0,0,0,1
1,1,3,0,0,6,1,16,0,8,1,5,0,1,0,0,4,7,0,1,4,1,62,0,0,2,0,0
0,0,1,2,0,4,0,1,0,0,0,1,2,0,0,2,0,0,0,0,1,0,23,0,0,0,0,1
0,1,3,0,0,3,1,2,0,1,0,5,0,0,0,0,2,0,0,0,1,0,40,0,0,1,0,0
0,2,3,0,0,11,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,54,0,2,0,0,1
1,0,1,0,2,2,1,13,0,6,1,1,0,0,1,0,0,0,1,0,1,1,37,1,0,0,1,0
0,2,3,1,0,5,1,4,0,2,0,5,0,0,0,0,0,0,0,0,2,0,44,0,0,1,0,0
0,2,7,0,0,1,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,40,0,0,0,0,1
1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,1,0
0,0,1,0,1,0,1,1,0,1,0,2,0,1,3,0,0,0,0,0,0,0,20,0,0,0,1,0
0,0,1,0,1,0,1,1,0,1,0,4,0,2,4,0,3,0,0,0,0,0,32,0,0,0,1,0
0,0,1,0,1,1,1,1,0,1,0,4,0,2,4,0,3,0,0,0,0,0,32,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,5,0,0,0,0,0
0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13,0,0,0,0,1
1,1,8,0,1,11,2,7,0,5,2,3,0,4,0,1,1,2,1,0,4,1,87,2,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
1,0,2,0,0,2,1,1,0,0,0,1,0,3,0,0,0,0,0,0,1,1,26,0,0,4,0,0
1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,1,0
0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,20,0,0,0,0,0
1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,13,0,0,4,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0
0,2,4,0,1,3,1,1,0,0,0,2,2,0,0,1,0,0,0,0,2,0,27,0,1,0,1,1
0,1,4,0,0,13,1,2,0,3,0,7,0,1,0,0,3,0,0,0,4,0,118,1,0,7,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,27,0,0,1,0,0
0,0,0,0,1,3,1,5,0,0,1,0,0,0,0,0,2,1,0,0,1,0,21,0,0,2,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,5,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0
1,0,0,0,0,11,0,11,0,7,1,3,0,5,0,0,2,5,0,1,3,1,86,0,0,5,0,0
0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,0,0,0,0,1
1,3,5,0,0,22,1,12,0,8,1,9,0,0,1,0,6,3,0,1,8,1,137,0,0,6,0,0
0,0,0,0,0,9,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,36,0,0,3,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0
0,0,0,0,0,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,3,0,39,0,0,4,0,0
0,0,1,0,0,1,0,2,0,0,1,0,0,0,2,0,2,3,1,0,0,0,20,1,0,0,0,0
0,3,7,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,20,0,0,0,0,1
0,0,0,0,0,2,0,3,0,1,1,0,0,0,1,0,0,2,1,0,0,0,15,1,0,0,0,0
0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0
1,0,2,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,2,1,0
1,0,1,0,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,2,1,24,0,0,3,0,0
0,1,4,0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,36,0,0,0,0,1
0,5,8,0,1,10,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,34,0,1,0,1,1
0,0,1,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15,0,0,2,0,0
0,2,5,0,0,5,0,1,0,2,0,0,2,0,0,0,0,5,0,0,0,0,33,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0
0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0,1
0,0,0,0,0,4,0,1,0,0,0,0,0,3,0,0,4,1,0,0,0,0,11,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0
0,7,19,0,0,9,0,1,0,1,0,5,0,0,0,0,0,0,0,0,8,0,69,0,0,0,0,1
0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,1,0,2,0,0
0,0,1,2,0,4,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,22,0,0,0,0,1
0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,2,0,0
0,2,5,0,0,2,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,36,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,10,14,0,0,6,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,70,0,0,0,0,1
4,0,2,0,0,5,0,8,0,5,2,1,0,1,1,0,0,5,1,3,2,4,50,1,0,5,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,15,0,0,0,0,0
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,20,0,0,0,0,1
0,0,1,0,0,4,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,48,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,29,0,0,0,0,0
0,1,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,1,0
0,4,8,0,0,7,0,1,0,2,0,2,1,0,0,0,0,3,0,0,0,0,41,0,0,0,0,0
0,2,3,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1
0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
1,0,0,0,0,5,0,9,0,3,1,2,0,0,0,0,0,5,0,1,1,1,35,1,0,3,0,0
0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,2,0,0
1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,15,0,0,0,0,0
0,8,15,0,0,8,2,2,0,0,1,9,1,0,0,0,0,0,0,0,3,0,81,0,0,0,0,1
1,1,7,0,0,7,2,1,0,0,0,4,0,1,0,0,1,0,0,0,2,2,50,0,0,3,0,0
0,2,5,1,0,8,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,71,0,0,0,0,1
4,0,1,0,1,3,1,7,0,3,2,0,0,0,0,0,1,2,0,2,2,4,31,0,0,7,1,0
0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1
1,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,26,0,0,1,1,0
2,1,7,0,1,8,3,4,0,1,1,4,0,1,0,0,2,7,1,1,2,3,67,1,0,4,1,0
0,0,1,1,0,6,0,13,0,5,2,2,0,1,0,0,0,1,1,1,3,0,52,1,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
4,1,7,0,2,11,2,23,0,10,4,11,0,0,0,0,0,4,2,2,5,4,101,2,0,1,2,0
0,1,4,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,1
0,0,3,0,0,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
0,0,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0,0,2,1,0
0,0,0,1,0,9,0,3,0,0,0,9,0,0,0,0,0,0,0,0,5,0,120,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,1
0,8,18,1,0,8,0,7,0,2,0,6,0,0,0,1,0,0,0,0,2,0,91,0,0,0,0,1
0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0
0,0,1,1,1,11,1,15,0,7,1,4,0,1,0,0,3,0,1,0,1,0,50,1,0,0,1,0
5,2,9,0,2,13,2,36,0,16,5,12,0,1,0,0,1,7,2,3,5,5,118,2,0,1,2,0
0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1
0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,1
7,2,10,0,3,24,3,53,0,24,7,15,0,1,0,0,1,11,3,5,6,7,158,3,0,1,3,0
3,2,10,0,0,17,3,70,0,32,3,6,0,0,1,0,0,16,1,2,5,3,137,1,0,0,0,0
0,2,5,1,0,3,0,1,0,2,0,4,0,0,0,0,0,0,0,0,5,0,42,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1,2,3,1,1,14,1,5,0,2,0,29,0,3,0,0,5,0,0,1,0,1,174,0,0,19,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,26,0,0,2,0,0
0,0,0,0,0,11,0,23,0,14,4,5,0,1,0,1,6,6,1,0,4,0,106,1,0,0,0,0
0,0,1,2,0,5,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,38,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,0,0,0,0,0
0,8,12,0,3,9,5,1,0,2,0,5,5,0,0,1,0,0,0,0,5,0,82,0,0,0,3,0
0,0,3,0,1,6,1,19,0,10,1,5,0,0,0,0,0,5,1,0,4,0,41,1,0,0,1,0
0,4,6,0,0,5,0,1,0,1,0,6,2,0,0,0,0,0,0,0,2,0,63,0,0,0,0,0
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,4,0,0,0,0,11,0,0,0,0,0
0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
0,1,2,0,0,7,1,3,0,0,0,2,0,0,0,0,2,0,0,0,1,0,50,0,0,0,0,0
1,0,0,0,1,6,1,1,0,0,0,1,0,3,0,0,3,0,0,0,2,1,19,0,0,2,1,0
1,0,2,0,1,7,1,3,0,0,0,7,0,0,0,0,0,0,0,0,1,1,38,0,0,0,1,0
2,2,3,0,2,14,2,10,0,2,3,1,0,0,0,0,0,9,0,7,1,2,65,0,0,0,2,0
2,2,3,0,2,20,2,14,0,3,4,2,0,0,0,0,0,12,0,8,1,2,94,0,0,0,2,0
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2,2,3,0,3,24,3,17,0,3,5,2,0,0,0,0,0,16,0,9,1,2,106,0,0,0,3,0
0,3,10,2,0,46,0,11,0,6,1,23,0,0,0,0,0,0,0,0,46,0,403,0,2,0,0,1
0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1
0,2,3,0,0,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,44,0,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,3,0,0,0,0,0
0,12,26,0,0,18,0,3,0,2,0,22,0,0,0,2,0,0,0,0,23,0,206,1,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9,7,0,0,0,0,10,0,0,0,0,0
4,0,2,0,2,3,2,19,0,8,3,1,0,0,0,0,0,7,1,2,1,4,49,1,0,5,2,0
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
1,0,0,1,0,7,0,2,0,2,0,1,0,2,0,0,0,0,0,0,2,1,19,0,0,1,0,0
0,0,1,0,2,1,2,1,0,0,0,2,0,0,0,0,1,0,0,0,5,0,24,0,0,0,2,0
0,0,1,2,0,7,0,1,0,0,0,6,0,0,0,0,0,0,0,0,23,0,58,0,12,0,0,1
1,1,1,0,0,4,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,31,0,0,3,0,0
0,0,0,0,1,15,1,20,0,7,1,13,0,2,0,0,14,9,1,0,4,0,105,1,0,2,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,0,0,0
0,4,10,2,0,6,0,3,1,0,0,1,0,0,0,1,0,0,0,0,20,0,58,0,11,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0
0,1,2,5,0,68,0,10,0,3,0,89,0,0,3,8,0,55,0,0,77,0,680,0,0,0,0,0
0,1,1,1,1,7,1,5,0,1,2,5,0,4,0,0,1,8,1,0,0,0,69,1,0,3,1,0
3,0,2,0,1,4,1,7,0,3,2,0,0,0,0,0,1,2,0,2,2,3,31,0,0,8,1,0
0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1
3,0,3,1,1,10,1,25,0,11,4,6,0,1,0,0,0,3,1,3,4,3,90,1,0,1,1,0
0,0,0,0,0,1,0,5,0,2,1,0,0,0,0,0,0,3,1,0,0,0,8,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0
2,0,2,0,2,7,2,16,0,4,4,6,0,5,0,0,0,0,1,2,3,2,59,1,0,0,2,0
0,5,10,1,0,8,0,3,0,1,0,3,2,0,0,0,0,0,0,0,2,0,56,1,0,0,0,1
0,0,2,0,1,5,1,8,0,1,2,4,0,3,0,0,0,0,1,0,3,0,39,1,0,0,1,0
0,3,9,2,0,44,0,11,0,6,1,24,0,0,0,0,0,0,0,0,46,0,378,0,2,0,0,1
0,0,0,1,0,5,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,55,0,0,0,0,1
0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0,1,4,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0
1,0,1,0,1,5,1,11,0,5,1,1,0,0,0,0,0,0,1,0,1,1,21,1,0,0,1,0
1,0,1,0,0,11,0,2,0,0,0,6,0,0,0,0,1,0,0,0,2,1,68,0,0,0,0,0
0,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,0,1,0,0
0,0,2,0,0,7,0,1,0,0,0,2,1,0,0,2,0,0,0,0,3,0,107,0,0,0,0,1
1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,1,0
0,0,3,0,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0
0,0,1,2,0,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
0,1,3,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,0,14,0,0,0,0,1
0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0
0,0,4,0,0,7,1,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,76,0,0,0,0,1
1,0,0,0,1,2,0,2,0,0,1,0,0,3,0,0,9,13,1,1,0,1,38,1,0,0,0,0
1,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,5,10,0,1,0,1,24,0,0,0,0,0
0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,63,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
0,2,4,0,0,9,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,77,0,0,0,0,1
0,3,4,0,1,7,1,13,0,5,2,1,1,2,0,0,0,7,2,0,1,0,50,2,0,0,1,0
0,0,1,0,0,3,1,1,0,0,0,4,0,0,0,1,2,0,0,0,0,1,27,0,0,0,0,0
0,2,9,3,0,33,0,5,0,0,0,20,2,0,0,1,0,0,0,0,15,0,242,1,0,0,0,1
0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
3,1,5,0,1,5,1,5,0,2,1,6,0,2,0,0,0,0,1,1,1,3,50,1,0,0,1,0
0,0,0,0,0,4,0,3,0,0,0,1,0,3,0,0,1,0,0,0,0,0,26,0,0,0,0,0
0,0,0,0,0,6,0,5,0,5,3,5,0,0,0,0,0,0,1,0,0,0,63,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,0,0,5,0,0,0,0,0
3,1,5,0,1,5,1,5,0,2,1,6,0,2,0,0,0,0,1,1,1,3,50,1,0,0,1,0
1,0,1,0,2,17,1,17,0,8,2,5,0,5,0,0,1,0,1,1,2,1,109,1,0,7,1,0
0,0,1,0,1,12,1,6,0,3,1,5,0,5,0,0,1,0,1,0,2,0,86,1,0,6,1,0
1,0,2,0,1,5,2,10,0,4,1,5,0,0,0,1,3,3,0,1,0,2,57,0,0,0,1,0
5,0,3,1,1,13,1,31,0,14,6,6,0,2,0,0,0,3,1,5,5,5,112,1,0,1,1,0
0,0,0,0,0,4,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1
1,0,1,0,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,23,0,0,2,0,0
0,0,1,0,0,4,0,5,0,2,0,2,0,0,0,0,1,0,0,0,1,0,51,0,0,0,0,0
0,0,5,0,0,33,0,6,0,3,4,11,0,0,0,1,0,1,0,1,15,1,187,0,0,0,0,0
1,2,8,0,1,7,1,1,0,2,0,4,1,0,0,0,0,1,0,1,3,1,65,1,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,0,0,5,0,0,0,0,0
0,1,5,0,1,4,1,2,0,2,0,1,2,0,0,3,0,0,0,0,8,0,39,0,6,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0
0,0,2,0,1,7,1,22,0,11,1,3,0,0,1,0,0,4,0,0,2,0,65,0,0,0,1,0
0,1,1,0,1,4,1,6,0,3,1,1,0,1,0,1,0,1,1,0,0,0,20,1,0,0,1,0
4,0,1,0,0,11,0,8,0,4,2,0,0,1,0,0,0,1,1,3,2,4,39,1,0,4,0,0
3,1,3,0,0,6,0,8,0,3,2,1,0,1,2,0,0,1,1,3,2,3,38,1,0,2,0,0
0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,1,0
0,4,14,1,0,73,0,14,0,10,2,25,2,0,0,1,0,0,0,0,25,1,363,1,0,0,0,0
0,2,6,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1
0,0,6,0,2,35,2,60,0,29,2,15,0,1,0,0,0,14,0,0,19,0,246,0,0,0,2,0
0,0,0,0,2,6,1,97,0,51,2,4,0,5,2,0,1,14,2,0,2,0,117,2,0,1,1,0
0,1,1,0,0,2,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,14,0,0,0,0,0
0,1,2,0,1,6,1,5,0,0,0,4,0,0,0,0,0,0,0,0,2,0,54,1,0,0,1,0
0,6,11,1,0,18,0,1,0,0,0,14,0,0,0,2,0,0,0,4,15,0,133,0,0,0,0,1
0,1,2,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,23,0,0,0,0,0
1,0,0,0,1,6,1,1,0,2,0,7,0,0,0,0,1,0,0,0,3,1,42,0,0,0,1,0
0,2,3,0,1,5,1,2,0,0,0,5,0,1,0,0,0,1,0,0,2,0,61,0,0,2,1,0
0,0,0,0,0,4,0,3,0,0,2,1,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,0,0,0
0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,16,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0
0,2,9,0,0,11,0,1,0,0,0,3,2,0,0,0,0,0,0,0,7,0,68,0,0,0,0,1
0,0,0,1,1,6,1,8,0,3,2,0,0,2,0,0,0,2,0,0,1,0,42,0,0,4,1,0
